,Mean Expression,Log2 Fold Change,Adjusted P value,Gene Name,Function,Pathway
PMI2045,7519.546134740071,-1.46114605735768,0.0010332071266639302,aceF,(GenBank) dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,"pmr00010  Glycolysis / Gluconeogenesis, pmr00020  Citrate cycle (TCA cycle), pmr00620  Pyruvate metabolism, pmr01100  Metabolic pathways, pmr01110  Biosynthesis of secondary metabolites, pmr01120  Microbial metabolism in diverse environments, pmr01130  Biosynthesis of antibiotics, pmr01200  Carbon metabolism"
PMI3627,14982.952077426899,-1.4654360618028501,4.21375449601371e-05,accC,(GenBank) biotin carboxylase,"pmr00061  Fatty acid biosynthesis, pmr00620  Pyruvate metabolism, pmr00640  Propanoate metabolism, pmr01100  Metabolic pathways, pmr01110  Biosynthesis of secondary metabolites, pmr01120  Microbial metabolism in diverse environments, pmr01130  Biosynthesis of antibiotics, pmr01200  Carbon metabolism, pmr01212  Fatty acid metabolism"
PMI3388,1711.66917230177,-1.4654757037842,0.0019361389259961899,,(GenBank) putative transporter,
PMI2009,7980.572561081609,-1.46830154496846,9.78716516000618e-08,prfB,(GenBank) peptide chain release factor 2,
PMI0994,888.090421498934,-1.4782925038653,2.3586988268922102e-05,,(GenBank) putative lipoprotein,
PMI1863,3205.99345806019,-1.4801183769867199,0.00274816428370862,suhB,(GenBank) inositol-1-monophosphatase,"pmr00521  Streptomycin biosynthesis, pmr00562  Inositol phosphate metabolism, pmr01100  Metabolic pathways"
PMI2923,13.2561018032864,-1.48157012070187,0.0338314267432954,,(GenBank) conserved hypothetical protein,
PMI2283,3683.6011399460604,-1.4879612764925598,5.57238775918798e-06,pyrH,(GenBank) uridylate kinase,"pmr00240  Pyrimidine metabolism, pmr01100  Metabolic pathways"
PMI2791,3052.48518485243,-1.49737458706192,0.000149237403979886,secE,(GenBank) preprotein translocase SecE subunit,"pmr02024  Quorum sensing, pmr03060  Protein export, pmr03070  Bacterial secretion system"
PMI3421,6637.2052361408705,-1.50008125424476,0.000126378077281072,rpsO,(GenBank) 30S ribosomal protein S15,pmr03010  Ribosome
PMI2793,99696.32846312369,-1.5067722307718603,1.9747967418263397e-05,fusA,(GenBank) elongation factor G (EF-G),
PMI0808,2052.27352250339,-1.51350591625556,1.75221774571714e-07,ddg,(GenBank) cold-induced palmitoleoyl transferase,
PMI3531,486.685814071369,-1.5159020068217701,0.00015707780922027902,,(GenBank) conserved hypothetical protein,
PMI1417,1479.5870104906,-1.516580810703,5.31027107484305e-08,,(GenBank) putative lipoprotein,
PMI1194,17.2464739357663,-1.52215248626134,0.0023678492223021697,,(GenBank) fimbrial subunit,
PMI0097,3140.66726399716,-1.5244774610022398,1.25609176344097e-06,thiI,(GenBank) thiamine biosynthesis protein,"pmr00730  Thiamine metabolism, pmr01100  Metabolic pathways, pmr04122  Sulfur relay system"
PMI3130,1138.24175568483,-1.5246414055342998,3.3203827915566806e-05,rnpA,(GenBank) ribonuclease P protein component,
PMI3410,476.98630235263704,-1.5248102718122603,7.13911512461454e-05,,(GenBank) putative RNA-binding protein,
PMI2881,15171.6973362743,-1.52720458447746,1.2979203708674699e-05,typA,(GenBank) GTP-binding protein,
PMI2421,2750.18829448812,-1.52802017106544,1.09712934085343e-06,,(GenBank) putative phospholipid-binding protein,
PMI0858,1819.66998236643,-1.5317409812113703,3.07972760742416e-06,plsX,(GenBank) fatty acid/phospholipid synthesis protein,"pmr00561  Glycerolipid metabolism, pmr00564  Glycerophospholipid metabolism, pmr01100  Metabolic pathways, pmr01110  Biosynthesis of secondary metabolites"
PMI3274,19144.5421033251,-1.53663563888798,0.000592984819719832,rplO,(GenBank) 50S ribosomal protein L15,pmr03010  Ribosome
PMI3416,4317.884492409021,-1.53732100715319,0.00018072534071076298,,(GenBank) conserved hypothetical protein,
PMI1963,12.1159195874509,-1.5375740134673999,0.00992215764058875,,(GenBank) conserved hypothetical protein,
PMI0857,514.362016749692,-1.5407728867056498,0.00199206455316639,rpmF,(GenBank) 50S ribosomal protein L32,pmr03010  Ribosome
PMI1616,8904.86932002406,-1.5449396581575399,0.0236312400795587,putA,(GenBank) bifunctional PutA protein [includes: proline dehydrogenase and delta-1-pyrroline-5-carboxylate,"pmr00250  Alanine, aspartate and glutamate metabolism, pmr00330  Arginine and proline metabolism, pmr01100  Metabolic pathways, pmr01110  Biosynthesis of secondary metabolites, pmr01130  Biosynthesis of antibiotics"
PMI3279,53230.871642298895,-1.5465908767400198,1.80153632234483e-05,rpsD,(GenBank) 30S ribosomal protein S4,pmr03010  Ribosome
PMI0861,15058.796975514399,-1.5524444215010402,2.5210255088397502e-05,fabG,(GenBank) 3-oxoacyl-[acyl-carrier protein] reductase,"pmr00061  Fatty acid biosynthesis, pmr00780  Biotin metabolism, pmr01040  Biosynthesis of unsaturated fatty acids, pmr01100  Metabolic pathways, pmr01130  Biosynthesis of antibiotics, pmr01212  Fatty acid metabolism"
PMI1042,750.443965490856,-1.5613199805060902,4.69311925416683e-06,btuD,(GenBank) putative vitamin B12 transport ATP-binding protein,pmr02010  ABC transporters
PMI0620,1298.1227112737802,-1.5613513287728602,0.000124417052858644,rhlE,(GenBank) putative ATP-dependent RNA helicase,pmr03018  RNA degradation
PMI3273,2280.83324171619,-1.5652600543611699,3.86413158222646e-05,rpmD,(GenBank) 50S ribosomal protein L30,pmr03010  Ribosome
PMI2380,463.674811646469,-1.56731249158196,0.000189784437203025,,(GenBank) methyl-accepting chemotaxis protein,
PMI3704,238.074996773834,-1.56797596804855,0.004936065267019321,,(GenBank) probable exported protease,
PMI3280,62574.300429531504,-1.56814971941922,0.000380289388402818,rpoA,(GenBank) DNA-directed RNA polymerase alpha chain,"pmr00230  Purine metabolism, pmr00240  Pyrimidine metabolism, pmr01100  Metabolic pathways, pmr03020  RNA polymerase"
PMI0383,12080.4977285677,-1.5683611177415702,5.1061204473304905e-06,rpsP,(GenBank) 30S ribosomal protein S16,pmr03010  Ribosome
PMI1736,545.774592482936,-1.57159712422277,0.00024059579401039503,,(GenBank) putative ferredoxin,
PMI3259,5678.40044443235,-1.57180985238004,0.00124560717953713,rpsS,(GenBank) 30S ribosomal protein S19,pmr03010  Ribosome
PMI0176,127.59315050715901,-1.58049636855734,0.0155210251246623,,(GenBank) putative exported protein,
PMI1257,3268.21920249042,-1.5882046657357902,6.1296003295867105e-06,,(GenBank) ABC transporter ATP-binding protein,
PMI0173,105.764609621835,-1.5888100297619001,0.0067580133742091205,,(GenBank) putative exported protein,
PMI3589,1070.95631714486,-1.59379922367068,7.559854623943029e-06,poxA,(GenBank) putative lysyl-tRNA synthetase,
PMI2685,13.6859098029122,-1.59653179058507,0.00395685345864408,,(GenBank) putative type III secretion system protein,
PMI2794,29364.5115037123,-1.59947179919653,4.4680392605229996e-05,rpsG,(GenBank) 30S ribosomal subunit protein S7,pmr03010  Ribosome
PMI0384,17043.9404705964,-1.6047232263060303,2.46239558450415e-06,rimM,(GenBank) 16S rRNA processing protein,
PMI3131,1450.82095214219,-1.60646781840269,0.0030478945688247397,rpmH,(GenBank) 50s ribosomal protein l34,pmr03010  Ribosome
PMI1268,716.677849427699,-1.60850795376562,6.939273102721801e-05,,(GenBank) putative ATP-binding/heat shock protein,
PMI1642,608.898486939677,-1.6161789059947402,7.077903933974581e-11,fliR,(GenBank) flagellar biosynthetic protein,pmr02040  Flagellar assembly
fig|529507.6.peg.3306,11.3540718745399,-1.61958633320807,0.00656360040637272,,,
PMI0385,19633.5408312941,-1.62682944842893,1.5037632435111402e-05,trmD,(GenBank) tRNA (guanine-N1)-methyltransferase,
PMI1848,2649.13266239208,-1.62770764458303,6.94022101162969e-06,,(GenBank) radical SAM superfamily protein,
PMI3268,7360.26163870023,-1.62779948326804,0.00298626560803385,rpsN,(GenBank) 30S ribosomal protein S14,pmr03010  Ribosome
PMI3158,70.6958042980534,-1.62924947138768,0.000661475709715658,rpmG,(GenBank) 50S ribosomal rotein L33,pmr03010  Ribosome
PMI0826,4283.86622803323,-1.63094767670105,5.94573978287891e-05,rplY,(GenBank) 50S ribosomal protein L25,pmr03010  Ribosome
PMI2284,23124.3666310413,-1.632542633193,8.04048511648859e-06,tsf,(GenBank) elongation factor Ts,
PMI2795,20651.5200066072,-1.63302411446948,1.2595321578504401e-05,rpsl,(GenBank) 30S ribosomal protein S12,pmr03010  Ribosome
PMI0988,86.3186954411665,-1.6349675106246901,0.00010375059903391801,,(GenBank) putative phage protein,
PMI1354,137.97495931262,-1.64390410965029,0.000697271560964788,,(GenBank) putative acyl-CoA thioester hydrolase,pmr01040  Biosynthesis of unsaturated fatty acids
PMI0987,471.34397169197797,-1.64689790632833,8.039394665632e-07,,(GenBank) conserved hypothetical protein,
PMI0197,714.4456852096339,-1.64693953474329,2.1577785744768e-05,folK,(GenBank) 2-amino-4-hydroxy-6-hydroxymethyldihydropteridi ne pyrophosphokinase,"pmr00790  Folate biosynthesis, pmr01100  Metabolic pathways"
PMI3281,1092.3520204066801,-1.65092932070851,0.00019545464639493502,rplQ,(GenBank) 50S ribosomal protein L17,pmr03010  Ribosome
PMI1595,362.229739664216,-1.65206774342178,0.00136999377802897,pagP,(GenBank) putative antimicrobial peptide resistance and lipid A acylation protein,pmr01503  Cationic antimicrobial peptide (CAMP) resistance
PMI0363,516.364755505755,-1.65295296403191,0.000803229293499186,,(GenBank) TonB-dependent ferric siderephore receptor,
PMI3055,4027.7962517989204,-1.65469876340749,3.7476881181442705e-06,gidA,(GenBank) tRNA uridine 5-carboxymethylaminomethyl modification enzyme (glucose-inhibited division protein A),
PMI2930,3444.8049338555998,-1.65989354521399,0.00202664845819489,glpD,(GenBank) aerobic glycerol-3-phosphate dehydrogenase,"pmr00564  Glycerophospholipid metabolism, pmr01110  Biosynthesis of secondary metabolites"
PMI1359,3358.8628527455103,-1.6637238857178402,9.7320860708106e-07,,(GenBank) outer membrane protein (putative attachment invasion locus protein),
PMI3275,43370.864249884304,-1.6681916643650299,6.97976794653492e-06,secY,(GenBank) preprotein translocase SecY subunit,"pmr02024  Quorum sensing, pmr03060  Protein export, pmr03070  Bacterial secretion system"
PMI3278,11926.980533555,-1.6697331233683703,0.00027438737624516,rpsK,(GenBank) 30S ribosomal protein S11,pmr03010  Ribosome
PMI2789,8917.3263993044,-1.67226388913903,5.53262905126199e-05,rplK,(GenBank) 50S ribosomal protein L11,pmr03010  Ribosome
fig|529507.6.peg.3075,15.0950616474454,-1.6725626848033601,0.00370731244783929,,,
PMI1017,2246.0156383122,-1.67994272301722,8.79758033365121e-11,,(GenBank) putative exported protein,
PMI3707,259.894558203118,-1.68222390928718,5.5887605406675e-05,,(GenBank) FecR-like transcriptional regulator,
PMI3257,13001.0182331437,-1.6982386029011798,4.54778399016642e-05,rplW,(GenBank) 50S ribosomal protein L23,pmr03010  Ribosome
PMI1641,256.799148806584,-1.7063987239131102,8.11575631642607e-08,fliQ,(GenBank) flagellar biosynthetic protein,pmr02040  Flagellar assembly
PMI0621,276.679896558746,-1.7072139203655499,0.000206637843597963,dusC,(GenBank) tRNA-dihydrouridine synthase C,
PMI0075,2127.92617596793,-1.7126843927861202,2.8767848602516498e-05,queA,(GenBank) S-adenosylmethionine:tRNA ribosyltransferase-isomerase,
PMI3260,14766.014711072099,-1.7194481639158299,2.81250571281613e-06,rplV,(GenBank) 50S ribosomal protein L22,pmr03010  Ribosome
PMI2252,320.839421640779,-1.72142142170785,4.1600710442039797e-07,,(GenBank) conserved hypothetical protein,"pmr00790  Folate biosynthesis, pmr01100  Metabolic pathways"
PMI0046,2565.0543226671202,-1.72200250585834,2.45629159929235e-05,,(GenBank) putative lipoprotein,
PMI2904,8.09397599364164,-1.72565165057893,0.0109229760583532,,(GenBank) putative exported protein,
PMI3379,45.6519662698699,-1.7308990574340302,0.0038060029728512,rpmE2,(GenBank) 50S ribosomal protein L31 type B,pmr03010  Ribosome
PMI1108,856.5109053323159,-1.73541516975746,4.2093096129778295e-06,,(GenBank) conserved hypothetical protein,
PMI0198,2640.74835779057,-1.74870253656603,7.19984829211773e-07,pcnB,(GenBank) poly(A) polymerase,pmr03018  RNA degradation
PMI3114,3014.82569062925,-1.7487475607916698,2.5041683013208498e-05,,(GenBank) putative glycosyltransferase,
PMI1962,27.4662032996526,-1.75501822862517,0.000171569573836513,,(GenBank) AraC-family transcriptional regulator,
PMI3056,240.91579071202702,-1.75627493258809,7.05923280060752e-06,gidB,(GenBank) methyltransferase (glucose-inhibited division protein B),
PMI3263,2557.9087196181895,-1.76866197389299,1.13631434458111e-05,rpmC,(GenBank) 50S ribosomal protein L29,pmr03010  Ribosome
PMI0178,28.6933513477073,-1.7812510144108,1.5761151098165e-05,,(GenBank) putative putative membrane protein,
PMI3669,10883.6807512422,-1.79532215922935,1.84560324426508e-05,rplM,(GenBank) 50S ribosomal protein L13,pmr03010  Ribosome
PMI3266,22285.455779814103,-1.79757293171106,2.80088360413088e-07,rplX,(GenBank) 50S ribosomal protein L24,pmr03010  Ribosome
fig|529507.6.peg.983,5.381473784945179,-1.7989698728063401,0.0283389090371664,,,
PMI3267,25484.571429225096,-1.8001435524551397,4.0861268621554295e-05,rplE,(GenBank) 50S ribosomal protein L5,pmr03010  Ribosome
PMI3265,7427.16269321509,-1.8142298141650302,0.000288669339230328,rplN,(GenBank) 50S ribosomal protein L14,pmr03010  Ribosome
PMI3276,3669.29135937695,-1.8155526502883,2.07645148577e-05,rpmJ,(GenBank) 50S ribosomal protein L36,pmr03010  Ribosome
PMI2196,2748.07296339198,-1.83071512616629,0.000108265857911808,,(GenBank) putative membrane-associated CAAX amino terminal protease,
PMI1438,530.963730577098,-1.8364755528361598,1.3453939125741501e-14,,(GenBank) putative membrane protein,
PMI0044,6237.56178394415,-1.84296863701401,0.00050566534657007,,(GenBank) putative outer membrane protein,
PMI3374,13445.3787885204,-1.84442340418901,1.66860428776002e-06,rpsF,(GenBank) 30S ribosomal protein S6,pmr03010  Ribosome
PMI3262,31781.6191541527,-1.8447766133653,3.24494934254682e-06,rplP,(GenBank) 50S ribosomal protein L16,pmr03010  Ribosome
PMI3220,4992.7065754183595,-1.8500516734880803,1.52334339043184e-05,rpmE,(GenBank) 50S ribosomal protein L31,pmr03010  Ribosome
PMI1198,506.65305441182403,-1.8512942711556202,0.000209140247539209,ydgI,(GenBank) putative arginine/ornithine antiporter,
PMI3271,16406.7444791748,-1.86469890487975,1.53361263012137e-06,rplR,(GenBank) 50S ribosomal protein L18,pmr03010  Ribosome
PMI2787,40014.3314733922,-1.8940583248282399,4.60213242540644e-07,rplJ,(GenBank) 50S ribosomal subunit protein L10,pmr03010  Ribosome
PMI3622,983.3271287997951,-1.91271309937974,0.000141935637776211,fis,(GenBank) DNA-binding protein Fis,
PMI2285,26433.316301939303,-1.91814421003836,9.663039942953952e-07,rpsB,(GenBank) 30S ribosomal protein S2,pmr03010  Ribosome
PMI2181,1921.47742272124,-1.9217750234833,7.60561489438581e-08,gsk,(GenBank) inosine-guanosine kinase,pmr00230  Purine metabolism
PMI2109,220.55775098037003,-1.92752724741057,6.71480883034559e-06,mgtE,(GenBank) magnesium transporter,
PMI2082,681.629683220618,-1.9281436314841003,6.06595043208208e-07,leuO,(GenBank) LysR-family transcriptional regulator,
PMI3261,36305.3422412185,-1.93862814666746,1.30815664377476e-06,rpsC,(GenBank) 30S ribosomal protein S3,pmr03010  Ribosome
PMI3270,26357.088476778797,-1.93868679104532,1.8867149947878303e-05,rplF,(GenBank) 50S ribosomal protein L6,pmr03010  Ribosome
PMI3254,11826.69411304,-1.9682535741157499,1.30183254162666e-07,rpsJ,(GenBank) 30S ribosomal protein S10,pmr03010  Ribosome
PMI1300,1665.34819267251,-1.9743843878473402,2.1516706507375002e-11,add,(GenBank) adenosine deaminase,"pmr00230  Purine metabolism, pmr01100  Metabolic pathways"
PMI0729,682.958682201166,-1.9870593413524398,9.59690268852603e-10,aphA,(GenBank) class B acid phosphatase precursor,"pmr00740  Riboflavin metabolism, pmr01100  Metabolic pathways"
PMI3255,23582.5988179004,-1.98964161612369,1.5843285569407e-05,rplC,(GenBank) 50S ribosomal protein L3,pmr03010  Ribosome
PMI3269,20958.071562345,-1.9979738569573102,8.7516145982206e-06,rpsH,(GenBank) 30S ribosomal protein S8,pmr03010  Ribosome
PMI0287,89.2901791500247,-2.01768125744756,1.44730902106091e-05,,(GenBank) putative amidohydrolase/metallopeptidase,"pmr00240  Pyrimidine metabolism, pmr01100  Metabolic pathways"
PMI3623,4234.0817153118705,-2.03217249233306,7.77040887540912e-05,dusB,(GenBank) tRNA-dihydrouridine synthase B,
PMI3670,1654.06648072271,-2.0337612226884603,2.7925392537657297e-07,rpsI,(GenBank) 30S ribosomal protein S9,pmr03010  Ribosome
PMI0836,379.366243295552,-2.05047242362493,2.18996388617017e-05,mtr,(GenBank) putative tryptophan-specific transport protein,
PMI0281,588.307139662316,-2.05631339688883,8.19344320025744e-20,zapE,(GenBank) putative metalloprotease,
PMI3272,11314.020818680901,-2.06883166945684,1.0977978684683801e-05,rpsE,(GenBank) 30S ribosomal protein S5,pmr03010  Ribosome
PMI3256,25980.631007673503,-2.07283747881493,1.0585789313277e-07,rplD,(GenBank) 50S ribosomal protein L4,pmr03010  Ribosome
PMI3258,27448.0398580404,-2.0903184291382,4.46834803590759e-06,rplB,(GenBank) 50S ribosomal protein L2,pmr03010  Ribosome
PMI3596,282.530229557793,-2.1107932561091203,0.000634650092047893,,(GenBank) putative membrane protein,
PMI3264,8704.55014978122,-2.1478574376271298,1.54122787450842e-07,rpsQ,(GenBank) 30S ribosomal protein S17,pmr03010  Ribosome
PMI2788,5304.17731195348,-2.1543286105346797,2.3382258564506098e-06,rplA,(GenBank) 50S ribosomal protein L1,pmr03010  Ribosome
PMI3375,25419.6123754773,-2.1616313426645903,1.72397267387425e-07,priB,(GenBank) primosomal replication protein N,pmr03440  Homologous recombination
PMI1425,295.985653562588,-2.17954295892141,0.000506571083687251,hmuR1,(GenBank) hemin receptor,
PMI3157,4288.94263432294,-2.18428283540029,2.3007765142597298e-07,rpmB,(GenBank) 50S ribosomal protein L28,pmr03010  Ribosome
PMI0288,14966.4158387552,-2.19604274550984,2.0745193829174803e-05,rafY,(GenBank) putative glycoporin,
PMI0875,535.820057558944,-2.19758337133789,0.000173797241274607,ndh,(GenBank) NADH dehydrogenase,pmr00190  Oxidative phosphorylation
fig|529507.6.peg.1291,14.138520745843401,-2.20791923537378,0.000323065502962873,,,
PMI2121,1969.93677597493,-2.27563818942822,1.62885999030914e-10,,(GenBank) putative phosphosugar-binding regulatory protein,
PMI1695,923.849413616149,-2.3110042867736205,2.26414720001187e-09,,(GenBank) putative membrane protein,
PMI1343,332.776829890717,-2.31183792549498,2.58370677893226e-05,trpE,(GenBank) anthranilate synthase component I,"pmr00400  Phenylalanine, tyrosine and tryptophan biosynthesis, pmr01100  Metabolic pathways, pmr01110  Biosynthesis of secondary metabolites, pmr01130  Biosynthesis of antibiotics, pmr01230  Biosynthesis of amino acids, pmr02024  Quorum sensing"
PMI3424,5187.13738353748,-2.3787573792448597,1.7966244430566398e-05,deaD,(GenBank) cold-shock DEAD box protein A (ATP-dependent RNA helicase),pmr03018  RNA degradation
PMI0291,7159.52942500557,-2.40009605175608,3.74310181940507e-08,treB,"(GenBank) trehalose-specific PTS system, EIIBC component","pmr00500  Starch and sucrose metabolism, pmr02060  Phosphotransferase system (PTS)"
PMI3377,7856.961774672991,-2.41662960753564,8.07709830866413e-08,rplI,(GenBank) 50S ribosomal protein L9,pmr03010  Ribosome
PMI3376,2983.37362247117,-2.43458921924256,3.80897758231103e-07,rpsR,(GenBank) 30S ribosomal protein S18,pmr03010  Ribosome
PMI1344,40.695662802208,-2.43708286777489,0.000686870367429304,trpD,(GenBank) anthranilate synthase component (glutamine amidotransferase),"pmr00400  Phenylalanine, tyrosine and tryptophan biosynthesis, pmr01100  Metabolic pathways, pmr01110  Biosynthesis of secondary metabolites, pmr01130  Biosynthesis of antibiotics, pmr01230  Biosynthesis of amino acids, pmr02024  Quorum sensing"
PMI0678,488.94570717821097,-2.46588450505147,9.159315553445141e-09,rumB,(GenBank) putative 23S rRNA (uracil-5-)-methyltransferase,
PMI0290,34304.2239064406,-2.47189622443089,1.64213294734715e-07,,(GenBank) glycosyl hydrolase,
PMI1840,1913.09096389474,-2.5285338527808903,4.100699494678351e-09,,(GenBank) putative lipoprotein,
PMI2834,1600.12441932816,-2.56825976634042,1.83399387267016e-07,aad,(GenBank) amino acid deaminase,
PMI3705,103.828598305926,-2.72449918164699,5.1974864542988103e-05,,(GenBank) putative ABC transporter ATP-binding protein,pmr02010  ABC transporters
PMI0289,4417.7330626374105,-2.82714589156786,1.4400116705176199e-11,pgmB,(GenBank) beta-phosphoglucomutase,pmr00500  Starch and sucrose metabolism
PMI3706,613.131837974119,-2.83960409687675,1.26109254274958e-05,,(GenBank) TonB-dependent receptor,
PMI0913,3785.4325343410705,-3.0237203885709603,0.000153492810820573,cspA,(GenBank) cold shock protein,
PMI3598,50.089989450138795,-3.2720114269047005,6.29922265573561e-12,,(GenBank) multidrug efflux pump,"pmr01501  beta-Lactam resistance, pmr01503  Cationic antimicrobial peptide (CAMP) resistance"
PMI0807,2977.6276669891,-3.2853582374878596,1.98262992338159e-10,cspB,(GenBank) putative cold shock protein,
PMI0972,567.515226114475,-3.4899778286579597,1.03398983896515e-08,,(GenBank) cold shock protein,
PMI2149,1967.5558954978399,-3.9257340966820298,6.28743504902106e-20,,(GenBank) putative exported amino acid deaminase,
